ID,bridgeId,name,region,state,structureType,material,latitude,longitude,route_ID,routeKm,condition,conditionScore,inspectionDate,yearBuilt,spanLengthM,deckWidthM,clearanceHeightM,postingStatus,isActive,lga,assetOwner,maintenanceAuthority,conditionRating,numberOfSpans,numberOfLanes,totalLengthM,widthM,designLoad,nhvrRouteAssessed,gazetteRef,freightRoute,overMassRoute,highPriorityAsset,floodImpacted,scourRisk,aadtVehicles,sourceRefURL,nhvrRef,openDataRef,remarks,roadRoute,routeNumber,designStandard,conditionStandard,seismicZone,nextInspectionDue,dataSource,bancId,bancURL,primaryExternalSystem,primaryExternalId,primaryExternalURL
d0d120df-26de-40ef-b422-4da80b6d7534,B09914,BR ON M7 NB OV M7SB,Oakhurst,NSW,Bridge,Unknown,-33.7318,150.85013,,,FAIR,,,,,,6.94,UNRESTRICTED,true,Central River Zone,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: M7 WESTLINK; Route No: SR6009; Class: State Road; Waterway: Off Rmp T R'Mond Rd; Source: TfNSW Vertical Clearances Oct 2023,M7 WESTLINK,SR6009,,,,,TfNSW Open Data,,,,,
8c464c0d-2fb9-4222-a3a5-345bc4562425,B09879,M7NB OFF TO M4WB ON,Eastern Creek,NSW,Bridge,Unknown,-33.80024,150.85315,,,FAIR,,,,,,6.95,UNRESTRICTED,true,Central River Zone,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: LIVERPOOL-EASTERN CREEK; Route No: SR515; Class: State Road; Waterway: Wallgrove Rd; Source: TfNSW Vertical Clearances Oct 2023,LIVERPOOL-EASTERN CREEK,SR515,,,,,TfNSW Open Data,,,,,
86c4717f-5c9e-4516-9f1b-c2cc6dd32c63,B10889,EB PBOXG BRIDGE,Th Of F3,NSW,Prestressed Concrete Girder,Prestressed Concrete,-32.66834,151.36116,,,FAIR,,,,,,6.97,UNRESTRICTED,true,Hunter Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: HUNTER EXPRESSWAY; Route No: SR6011; Class: State Road; Waterway: Hunter Expressway; Source: TfNSW Vertical Clearances Oct 2023,HUNTER EXPRESSWAY,SR6011,,,,,TfNSW Open Data,,,,,
7b2cbbec-4647-42d4-9164-c59b779ba15b,B00595,DARREN STACEY BRIDGE,Ingleburn,NSW,Bridge,Unknown,-33.98925,150.85308,,,FAIR,,,,,,6.98,UNRESTRICTED,true,Western Parkland Zone,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: Over Sh2; Source: TfNSW Vertical Clearances Oct 2023,HUME HIGHWAY,HW2,,,,,TfNSW Open Data,,,,,
36990921-3cfc-4998-a22d-5146842b2dac,B10888,W/B PBOXG BRIDGE,Th Of F3,NSW,Prestressed Concrete Girder,Prestressed Concrete,-32.6683,151.36261,,,FAIR,,,,,,6.98,UNRESTRICTED,true,Hunter Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: HUNTER EXPRESSWAY; Route No: SR6011; Class: State Road; Waterway: Hunter Expressway; Source: TfNSW Vertical Clearances Oct 2023,HUNTER EXPRESSWAY,SR6011,,,,,TfNSW Open Data,,,,,
60baa279-c262-4a0d-8a62-102e6ed1ce9c,B08723,ROUNDABOUT BRIDGE 1,Interchange,NSW,Bridge,Unknown,-34.57328,150.82156,,,FAIR,,,,,,7.0,UNRESTRICTED,true,Southern Precint,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: PRINCES HIGHWAY; Route No: HW1; Class: State Highway; Waterway: Over Sh1 Oak Flats; Source: TfNSW Vertical Clearances Oct 2023,PRINCES HIGHWAY,HW1,,,,,TfNSW Open Data,,,,,
252a2f02-f21b-460e-8454-105d8c4e3a54,B10421,N/B TWIN PSTUG BRIDGE,Orth Taree,NSW,Bridge,Unknown,-31.80295,152.64119,,,FAIR,,,,,,7.0,UNRESTRICTED,true,Hunter Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: GREATER TAREE LGA; Route No: SR9999426; Class: State Road; Waterway: Railway & Local Rd; Source: TfNSW Vertical Clearances Oct 2023,GREATER TAREE LGA,SR9999426,,,,,TfNSW Open Data,,,,,
bccf743b-187b-4ac1-83ff-769689492147,B10779,LAURA STREET BRIDGE,Sextons Hill,NSW,Bridge,Unknown,-28.2155,153.54639,,,FAIR,,,,,,7.0,UNRESTRICTED,true,Northern Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Hwy - Sh10; Source: TfNSW Vertical Clearances Oct 2023,PACIFIC HIGHWAY,HW10,,,,,TfNSW Open Data,,,,,
c045013b-9b61-4398-82c8-46d20fbbcd7e,B07901,BRIDGE ON JONES LA,Pyrmont,NSW,Bridge,Unknown,-33.87544,151.19556,,,FAIR,,,,,,7.04,UNRESTRICTED,true,Eastern Habour Zone,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,"Road: CHIPPENDALE-BLACKWATTLE BAY; Route No: SR594; Class: State Road; Waterway: Fig St, Centre Structure; Source: TfNSW Vertical Clearances Oct 2023",CHIPPENDALE-BLACKWATTLE BAY,SR594,,,,,TfNSW Open Data,,,,,
c6f96850-aed8-4670-9129-e8bc16b97745,B07900,BRIDGE ON JONES ST,Pyrmont,NSW,Bridge,Unknown,-33.87562,151.19508,,,FAIR,,,,,,7.04,UNRESTRICTED,true,Eastern Habour Zone,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,"Road: CHIPPENDALE-BLACKWATTLE BAY; Route No: SR594; Class: State Road; Waterway: Over Fig St, Western End; Source: TfNSW Vertical Clearances Oct 2023",CHIPPENDALE-BLACKWATTLE BAY,SR594,,,,,TfNSW Open Data,,,,,
66d19c71-ee23-4ada-aec1-b98ca7fc9572,B07902,BRIDGE ON BULWARA RD,Pyrmont,NSW,Bridge,Unknown,-33.87527,151.19599,,,FAIR,,,,,,7.04,UNRESTRICTED,true,Eastern Habour Zone,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,"Road: CHIPPENDALE-BLACKWATTLE BAY; Route No: SR594; Class: State Road; Waterway: Fig Street, East Structur; Source: TfNSW Vertical Clearances Oct 2023",CHIPPENDALE-BLACKWATTLE BAY,SR594,,,,,TfNSW Open Data,,,,,
6f376634-a79b-4494-9544-d7a0c9ed85cf,B00256,RLY BR WESTERN,Auburn,NSW,Bridge,Unknown,-33.8553,151.06357,,,FAIR,,,,,,7.05,UNRESTRICTED,true,Central River Zone,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: WESTERN FREEWAY; Route No: NR6004; Class: National Highway; Waterway: Crossing Ov F4 At; Source: TfNSW Vertical Clearances Oct 2023,WESTERN FREEWAY,NR6004,,,,,TfNSW Open Data,,,,,
4ac318e9-f339-4879-b3c4-d956df2ae494,B07807,N/B BRIDGE OVER,Marulan,NSW,Bridge,Unknown,-34.70923,150.01081,,,FAIR,,,,,,7.05,UNRESTRICTED,true,Southern Precint,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Interchange Ramp; Source: TfNSW Vertical Clearances Oct 2023,Unknown,LR,,,,,TfNSW Open Data,,,,,
0053b789-bf4d-42d6-a045-9f23f0b9c4b0,B05101,BRIDGE,Wilcanni,NSW,Bridge,Unknown,-31.91929,141.53522,,,FAIR,,,,,,7.12,UNRESTRICTED,true,West Region,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: BARRIER HIGHWAY; Route No: HW8; Class: State Highway; Waterway: Willa Willyong Ck2; Source: TfNSW Vertical Clearances Oct 2023,BARRIER HIGHWAY,HW8,,,,,TfNSW Open Data,,,,,
be2773a2-4bcc-4fda-bc91-0af82c9fad09,B00172,SUSPENSION BRIDGE,Northbridge,NSW,Bridge,Unknown,-33.81647,151.21196,,,FAIR,,,,,,7.17,UNRESTRICTED,true,Eastern Habour Zone,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: NORTH SYDNEY-EAST ROSEVILLE; Route No: SR599; Class: State Road; Waterway: Long Bay; Source: TfNSW Vertical Clearances Oct 2023,NORTH SYDNEY-EAST ROSEVILLE,SR599,,,,,TfNSW Open Data,,,,,
44bfc0c3-d9f4-4dfa-a2b0-0bff8dcb4c06,B06520,BR ON CLANCY ST,Padstow Heights,NSW,Bridge,Unknown,-33.96629,151.03341,,,FAIR,,,,,,7.19,UNRESTRICTED,true,Eastern Habour Zone,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: LUCAS HEIGHTS-DUNDAS; Route No: SR190; Class: State Road; Waterway: Davies Rd; Source: TfNSW Vertical Clearances Oct 2023,LUCAS HEIGHTS-DUNDAS,SR190,,,,,TfNSW Open Data,,,,,
a1fc6816-4368-43df-b4a5-8403253699d5,B01336,COAL AND ALLIED,Maitland,NSW,Prestressed Concrete Girder,Prestressed Concrete,-32.40829,150.99608,,,FAIR,,,,,,7.2,UNRESTRICTED,true,Hunter Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: NEW ENGLAND HIGHWAY; Route No: HW9; Class: State Highway; Waterway: Ovr Sh9-Pikes Gully; Source: TfNSW Vertical Clearances Oct 2023,NEW ENGLAND HIGHWAY,HW9,,,,,TfNSW Open Data,,,,,
131e6d25-392b-47e4-9a57-8f4722c3cbca,B08422,BRIDGE ON SH2 S/B,Jugiong,NSW,Bridge,Unknown,-34.81796,148.32303,,,FAIR,,,,,,7.25,UNRESTRICTED,true,South West Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Over Mr381; Source: TfNSW Vertical Clearances Oct 2023,Unknown,LR,,,,,TfNSW Open Data,,,,,
fb3363fd-531d-4650-a264-d27183852de4,B08423,BRIDGE ON SH2 N/B,Jugiong,NSW,Bridge,Unknown,-34.81788,148.32239,,,FAIR,,,,,,7.25,UNRESTRICTED,true,South West Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Over  Mr381; Source: TfNSW Vertical Clearances Oct 2023,Unknown,LR,,,,,TfNSW Open Data,,,,,
4f5d545e-3887-4a0e-8f7c-c4cbd9d3b19f,B10782,BRIDGE S/B ON SH10,Sth Tweed Heads,NSW,Bridge,Unknown,-28.21145,153.5455,,,FAIR,,,,,,7.3,UNRESTRICTED,true,Northern Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: TWEED LGA; Route No: SR9999438; Class: State Road; Waterway: Darlington Drive; Source: TfNSW Vertical Clearances Oct 2023,TWEED LGA,SR9999438,,,,,TfNSW Open Data,,,,,
76ef3c83-b72b-432e-86cf-e6ef9a1bb794,B10781,BRIDGE N/B ON SH10,Sth Tweed Heads,NSW,Bridge,Unknown,-28.2115,153.54524,,,FAIR,,,,,,7.3,UNRESTRICTED,true,Northern Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: TWEED LGA; Route No: SR9999438; Class: State Road; Waterway: Darlington Drive; Source: TfNSW Vertical Clearances Oct 2023,TWEED LGA,SR9999438,,,,,TfNSW Open Data,,,,,
7b97c378-2187-4df7-a40a-6b3d4a5601bf,B10780,MINJUNGBAL DR EXIT,Banora Point,NSW,Bridge,Unknown,-28.21157,153.54514,,,FAIR,,,,,,7.3,UNRESTRICTED,true,Northern Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: TWEED LGA; Route No: SR9999438; Class: State Road; Waterway: Darlington Drive; Source: TfNSW Vertical Clearances Oct 2023,TWEED LGA,SR9999438,,,,,TfNSW Open Data,,,,,
501a245c-aadf-4abd-8839-6186e574a26f,B08532,EB V'DUCTS AND RAMP,E9 - E16 & Er1 - Er,NSW,Bridge,Unknown,-33.87175,151.19353,,,FAIR,,,,,,7.33,UNRESTRICTED,true,Eastern Habour Zone,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: PYRMONT-CAMPERDOWN; Route No: SR523; Class: State Road; Waterway: Alan St - Gi Bridge; Source: TfNSW Vertical Clearances Oct 2023,PYRMONT-CAMPERDOWN,SR523,,,,,TfNSW Open Data,,,,,
fed37796-f256-441c-b038-3d02c8b5ce61,B08531,W/B V'DUCTS  & RAMP,W1-W18&Wr1-Wr7,NSW,Bridge,Unknown,-33.87357,151.19448,,,FAIR,,,,,,7.33,UNRESTRICTED,true,Eastern Habour Zone,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: MILLERS PT-PARRAMATTA; Route No: SR165; Class: State Road; Waterway: Allen St To Gi Br; Source: TfNSW Vertical Clearances Oct 2023,MILLERS PT-PARRAMATTA,SR165,,,,,TfNSW Open Data,,,,,
6306dfd3-4d67-4921-ac8e-4daa1d373c1f,B08112,N/B BRIDGE OVER,Goulburn,NSW,Bridge,Unknown,-34.77567,149.70731,,,FAIR,,,,,,7.38,UNRESTRICTED,true,Southern Precint,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Sloane Street; Source: TfNSW Vertical Clearances Oct 2023,Unknown,LR,,,,,TfNSW Open Data,,,,,
c0886353-8510-4502-b563-436a3e56c42c,B08113,S/B BRIDGE OVER,Goulburn,NSW,Bridge,Unknown,-34.77603,149.70703,,,FAIR,,,,,,7.38,UNRESTRICTED,true,Southern Precint,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Sloane Street; Source: TfNSW Vertical Clearances Oct 2023,Unknown,LR,,,,,TfNSW Open Data,,,,,
a6c80e06-295c-4370-9da5-70fda618ad92,B03375,ROAD AND RLY BRIDGE,Gonn Crossing,NSW,Bridge,Unknown,-35.50319,143.95671,,,FAIR,,,,,,7.5,UNRESTRICTED,true,South West Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: GONN RD; Route No: SR4690122; Class: State Road; Waterway: Murray River; Source: TfNSW Vertical Clearances Oct 2023,GONN RD,SR4690122,,,,,TfNSW Open Data,,,,,
af6ea994-484a-44c4-8e37-c335ea933eed,B08641,WATERFALL WAY ARCH,Raleigh Deviation,NSW,Concrete Arch,Reinforced Concrete,-30.46158,153.00261,,,FAIR,,,,,,7.5,UNRESTRICTED,true,Northern Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Highway; Source: TfNSW Vertical Clearances Oct 2023,PACIFIC HIGHWAY,HW10,,,,,TfNSW Open Data,,,,,
425c9db7-d91d-4ae7-aa4a-5ddf1039d699,B08656,PSUTG BRIDGE,Charlestown,NSW,Prestressed Concrete Girder,Prestressed Concrete,-32.98269,151.68174,,,FAIR,,,,,,7.6,UNRESTRICTED,true,Hunter Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: CHARLESTOWN-SANDGATE HIGHWAY; Route No: HW23; Class: State Highway; Waterway: Sh23 - Willow Rd; Source: TfNSW Vertical Clearances Oct 2023,CHARLESTOWN-SANDGATE HIGHWAY,HW23,,,,,TfNSW Open Data,,,,,
b80c0019-bcef-4d2f-a3cd-dd0c34fceb5a,B07905,BR ON H'BUSH BAY DR,Homebush,NSW,Bridge,Unknown,-33.85674,151.07082,,,FAIR,,,,,,7.76,UNRESTRICTED,true,Central River Zone,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: WESTERN FREEWAY; Route No: NR6004; Class: National Highway; Waterway: Over M4; Source: TfNSW Vertical Clearances Oct 2023,WESTERN FREEWAY,NR6004,,,,,TfNSW Open Data,,,,,
2348299a-349c-4375-86f2-90659d173370,B10915,BROKEN HEAD RD BRIDGE,Th Ballina,NSW,Bridge,Unknown,-28.71572,153.53478,,,FAIR,,,,,,7.8,UNRESTRICTED,true,Northern Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Over Pacific Highway; Source: TfNSW Vertical Clearances Oct 2023,PACIFIC HIGHWAY,HW10,,,,,TfNSW Open Data,,,,,
1c7090c3-4e6c-4098-aa96-55f82ebee216,B11252,OVERBRIDGE HWY 10,Coffs,NSW,Bridge,Unknown,-30.04566,153.18678,,,FAIR,,,,,,7.8,UNRESTRICTED,true,Northern Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Sherwood Ck Road; Source: TfNSW Vertical Clearances Oct 2023,PACIFIC HIGHWAY,HW10,,,,,TfNSW Open Data,,,,,
8735f056-c67a-40be-9450-c00d1a11e4c6,B10819,OVERPASS BRIDGE,Th Coff'S,NSW,Overpass Bridge,Reinforced Concrete,-30.094,153.1704,,,FAIR,,,,,,7.9,UNRESTRICTED,true,Northern Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Hw10 Pacific Hwy; Source: TfNSW Vertical Clearances Oct 2023,PACIFIC HIGHWAY,HW10,,,,,TfNSW Open Data,,,,,
cd3182f8-0390-4823-9f8f-1ea6542ac2b6,B08876,BR ON DELHI RD,Macquarie Park,NSW,Bridge,Unknown,-33.79409,151.13607,,,FAIR,,,,,,7.9,UNRESTRICTED,true,Eastern Habour Zone,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: M2 MOTORWAY; Route No: NR6002; Class: National Highway; Waterway: M2; Source: TfNSW Vertical Clearances Oct 2023,M2 MOTORWAY,NR6002,,,,,TfNSW Open Data,,,,,
b1c8ea3b-64f4-4bce-bf82-859e1c38e240,B08202,WARGEILA RD,NSW,NSW,Bridge,Unknown,-34.8074,148.90387,,,FAIR,,,,,,7.95,UNRESTRICTED,true,South West Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: Over Hw2 Hume; Source: TfNSW Vertical Clearances Oct 2023,HUME HIGHWAY,HW2,,,,,TfNSW Open Data,,,,,
5566ff82-bdc7-42a4-a05e-a6e187cb90e7,B07709,FREEMANS I'CHANGE,Sydney,NSW,Prestressed Concrete Girder,Prestressed Concrete,-33.01224,151.49108,,,FAIR,,,,,,7.98,UNRESTRICTED,true,Hunter Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: SYDNEY-NEWCASTLE FREEWAY; Route No: NR6003; Class: National Highway; Waterway: Mr220 Ov F3 Freeway; Source: TfNSW Vertical Clearances Oct 2023,SYDNEY-NEWCASTLE FREEWAY,NR6003,,,,,TfNSW Open Data,,,,,
2c3e7840-764f-4665-ad7b-53f0b258bfc4,B06720,BRIDGE,O'Hagan St Gundagai,NSW,Bridge,Unknown,-35.05067,148.10045,,,FAIR,,,,,,8.23,UNRESTRICTED,true,South West Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: Over Hw2 Hume; Source: TfNSW Vertical Clearances Oct 2023,HUME HIGHWAY,HW2,,,,,TfNSW Open Data,,,,,
02665b0b-0aa6-4d3b-af4e-a2e0b9ad4540,B08097,GEORGE BOOTH DRIVE,Sydney,NSW,Bridge,Unknown,-32.895,151.587,,,FAIR,,,,,,8.38,UNRESTRICTED,true,Hunter Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: SYDNEY-NEWCASTLE FREEWAY; Route No: NR6003; Class: National Highway; Waterway: F3  Freeway; Source: TfNSW Vertical Clearances Oct 2023,SYDNEY-NEWCASTLE FREEWAY,NR6003,,,,,TfNSW Open Data,,,,,
baeafbf9-e7dc-4f5f-9d3b-d77277b4e417,B09982,WOOLLOOMOOLO VIADUT,Woolloomooloo,NSW,Bridge,Unknown,-33.87136,151.21804,,,FAIR,,,,,,8.38,UNRESTRICTED,true,Eastern Habour Zone,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: EASTERN DISTRIBUTOR; Route No: SR6007; Class: State Road; Waterway: Easterm Distributor; Source: TfNSW Vertical Clearances Oct 2023,EASTERN DISTRIBUTOR,SR6007,,,,,TfNSW Open Data,,,,,
de417aec-4716-4649-93b8-c42ddfe720ae,B07658,PEATS RIG RD CALGA,Sydney,NSW,Bridge,Unknown,-33.42722,151.22677,,,FAIR,,,,,,8.44,UNRESTRICTED,true,Hunter Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Peats Ridge Rd; Source: TfNSW Vertical Clearances Oct 2023,Unknown,LR,,,,,TfNSW Open Data,,,,,
7404491c-5889-4fde-b821-93b69c368735,B07278,DRAYTON COAL MINE,M/Land,NSW,Prestressed Concrete Girder,Prestressed Concrete,-32.3365,150.95373,,,FAIR,,,,,,8.64,UNRESTRICTED,true,Hunter Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: NEW ENGLAND HIGHWAY; Route No: HW9; Class: State Highway; Waterway: New England Hwy Hw9; Source: TfNSW Vertical Clearances Oct 2023,NEW ENGLAND HIGHWAY,HW9,,,,,TfNSW Open Data,,,,,
ab6c6dab-dafd-44c0-bf5c-3d2c4b27f893,B08425,BRIDGE N/B,Yass,NSW,Bridge,Unknown,-34.81506,148.33815,,,FAIR,,,,,,8.7,UNRESTRICTED,true,South West Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Over Dunolly Road; Source: TfNSW Vertical Clearances Oct 2023,Unknown,LR,,,,,TfNSW Open Data,,,,,
59ee9f6e-bf4d-41cb-988f-84a627faca23,B08424,BRIDGE S/B,Yass,NSW,Bridge,Unknown,-34.81556,148.33859,,,FAIR,,,,,,8.7,UNRESTRICTED,true,South West Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: Local Road; Route No: SR9999999; Class: State Road; Waterway: Over Dunolly Road; Source: TfNSW Vertical Clearances Oct 2023,Local Road,SR9999999,,,,,TfNSW Open Data,,,,,
70919d36-1daa-485b-a582-53864e44f2ad,B01482,HINTON BRIDGE,Hinton 2.61 K Nof Morpeth,NSW,Steel Truss,Steel,-32.71354,151.6468,,,FAIR,,,,,,8.9,UNRESTRICTED,true,Hunter Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: PHOENIX PARK ROAD / HINTON ROAD (PHOENIX PARK); Route No: SR3070102; Class: State Road; Waterway: Paterson River; Source: TfNSW Vertical Clearances Oct 2023,PHOENIX PARK ROAD / HINTON ROAD (PHOENIX PARK),SR3070102,,,,,TfNSW Open Data,,,,,
2ff7fbda-4312-456b-843f-c096321a32fb,B02322,GRAFTON BRIDGE,South Grafton,NSW,Bridge,Unknown,-29.7001,152.94242,,,FAIR,,,,,,9.0,UNRESTRICTED,true,Northern Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: GRAFTON LGA; Route No: SR9999173; Class: State Road; Waterway: Clarence River; Source: TfNSW Vertical Clearances Oct 2023,GRAFTON LGA,SR9999173,,,,,TfNSW Open Data,,,,,
90636d2c-585e-4c3a-aa50-6ec25f8d0a14,B03215,BRIDGE,Swan Hill,NSW,Bridge,Unknown,-35.33816,143.562,,,FAIR,,,,,,9.1,UNRESTRICTED,true,South West Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: SWAN HILL - KYALITE; Route No: SR467; Class: State Road; Waterway: Murray River; Source: TfNSW Vertical Clearances Oct 2023,SWAN HILL - KYALITE,SR467,,,,,TfNSW Open Data,,,,,
b5b0bcdd-bff8-4631-916d-0227ad1ff2ba,B09114,BRG. ON KANES ROAD,Th. Ballina,NSW,Bridge,Unknown,-28.37357,153.52446,,,FAIR,,,,,,9.2,UNRESTRICTED,true,Northern Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Over Pacific H'Way; Source: TfNSW Vertical Clearances Oct 2023,PACIFIC HIGHWAY,HW10,,,,,TfNSW Open Data,,,,,
85a00f1c-a5a8-4f95-8a26-1b4b0b6ec1b7,B03244,TIMBER TRUSS BRIDGE,Tooleybuc,NSW,Timber Beam,Timber,-35.03045,143.33523,,,FAIR,,,,,,9.2,UNRESTRICTED,true,South West Precinct,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://opendata.transport.nsw.gov.au,,,Road: TOOLEYBUC-BALRANALD; Route No: SR694; Class: State Road; Waterway: Murray River; Source: TfNSW Vertical Clearances Oct 2023,TOOLEYBUC-BALRANALD,SR694,,,,,TfNSW Open Data,,,,,
